AFRAID,AMUSED,ANGRY,ANNOYED,DONT_CARE,HAPPY,INSPIRED,SAD
0.10866523832735481,0.10954577204717347,0.12713518353204628,0.13916596829515457,0.12125780161970952,0.10601319948948404,0.18277852972501654,0.10543830696406077
0.1007938450402551,0.11801717066768547,0.11582823430456904,0.13211593493414403,0.1337880959103563,0.1091777692258818,0.18182365516585958,0.10845529475124871
0.1113194288916965,0.11843082408601925,0.11482568811657783,0.1284496551193301,0.12846797468239232,0.10340383529511084,0.17808893114107374,0.11701366266779942
0.09899277397919959,0.11354797389986443,0.11681956461388807,0.13328739565592973,0.13029993073299825,0.10681577103372891,0.1936874803926817,0.10654910969170936
0.10063124215408165,0.11202916296580043,0.11895251013018619,0.13169005540129342,0.12970661512402146,0.10764346984853496,0.18830536227689015,0.11104158209919174
0.12398854451788721,0.11965107419248086,0.12070222479412736,0.12713701229147012,0.12197388267679288,0.10194324817846923,0.17093201244947748,0.11367200089929487
0.10482328504580521,0.1187495038850855,0.12104758499569619,0.13608214828152365,0.12647191155250975,0.10156468659162461,0.17821670061545283,0.11304417903230224
0.09367063757080236,0.12729646730274602,0.11371644240414852,0.13274985220629137,0.13435633170140265,0.10756620625421268,0.18960899856245672,0.10103506399793964
0.10947395120898448,0.12526727735449425,0.11360682713758134,0.13226910891710236,0.12643017894145317,0.108709430325696,0.18467962248855344,0.09956360362613496
0.0968796583500175,0.12482207995129316,0.11744025433073156,0.13262109388907786,0.12770180399626463,0.1062935228928415,0.192976710238806,0.10126487635096781
0.09807889825128581,0.1104607715044566,0.13139188693547632,0.13356258058083936,0.127017172231203,0.10383904849134744,0.1809198896167286,0.11472975238866284
0.08688937635170321,0.1120074092368351,0.11681193061134629,0.13960620329841777,0.1347990571415842,0.10569364906767291,0.20178498331477684,0.10240739097766371
0.09346321205484298,0.12920896286051994,0.11542717538713329,0.1349905875683206,0.13405753388955063,0.10495289313959617,0.1861982728533784,0.10170136224665796
0.13925553049335318,0.1116489868363873,0.10959175385779002,0.12379470308402558,0.11936009279642064,0.10379922289452459,0.17376532520680593,0.11878438483069274
0.10487959080867493,0.10756286017244385,0.1304465520197139,0.13152021901908276,0.12205403566566572,0.10330316218782928,0.17859849820337304,0.12163508192321652
0.10352839734064036,0.10967914686158753,0.12128977538697612,0.13750003628900548,0.12635398459406771,0.10730386793244265,0.18867608247833859,0.10566870911694157
0.10070751101726651,0.11963297745141016,0.11852292107680128,0.12760211506211241,0.12653435573826333,0.10152282516176811,0.19156277516683326,0.11391451932554494
0.10277702264370178,0.11253974414701146,0.12054828557813936,0.12833283830816114,0.1257599503533474,0.10283814450240242,0.18785516231693072,0.11934885215030577
0.11176738052045326,0.12754329867006672,0.10971023527576206,0.12672863164267714,0.12643308453523353,0.10377201856228764,0.189483587355028,0.10456176343849169
0.09905250632075036,0.11561079860437626,0.12047938737109831,0.1393918511687562,0.12686204164598874,0.10394823059177008,0.1933471906474372,0.10130799364982286
0.12685249515178332,0.11102254959784606,0.12208745189000327,0.1251768200588249,0.11682360007786712,0.10134725291949993,0.1762863588939661,0.1204034714102093
0.09435312241334738,0.11762362844200755,0.11483786700656842,0.13301991181600398,0.13279136554010287,0.11076388146124273,0.19828257478144923,0.09832764853927785
0.0929657674593479,0.11402628245817481,0.12631057535595716,0.13586889313156214,0.1308380654820529,0.10157126209181162,0.1843245068610183,0.11409464716007515
0.09493219865593318,0.12623997444277266,0.11113114723338968,0.13287877690534813,0.13007811908534278,0.11016258564556348,0.19678317644165405,0.097794021589996
0.10048390275977925,0.12054454301663955,0.1205926032697782,0.13203055993357907,0.12865776926302658,0.10921758295577849,0.18583680822766316,0.10263623057375568
0.0951312322687577,0.11886691482894854,0.11261326383926677,0.13336128024106683,0.13308778625762857,0.10597572464524407,0.19333738767087325,0.10762641024821427
0.1180291571104604,0.10414936554459739,0.12572707930427796,0.1313018903125455,0.12134172029990972,0.10456990763569654,0.17952363518579614,0.11535724460671637
0.1206809385250569,0.11858522352451027,0.11984560940824034,0.12435108238334168,0.11616676134760226,0.10172263255924599,0.18628109855270342,0.11236665369929914
0.1176201439937982,0.10161606663543427,0.13759705334269354,0.1310133879209113,0.1160074643655436,0.09913501563119452,0.17346262653928757,0.123548241571137
0.10412574191294013,0.11930388629586479,0.12004589788406024,0.1288449797229365,0.12406012567428654,0.10229758569873718,0.19107757542847484,0.1102442073826998
0.09691157912698406,0.11995964878826801,0.11449881999295038,0.13077217530606172,0.134895546109769,0.1083967924684197,0.18926700163756072,0.10529843656998644
0.09888289406488342,0.12550428749064846,0.11568925890658173,0.13303064281191013,0.12871110360679094,0.10327312287967311,0.19072082409863197,0.10418786614088021
0.08969076485679656,0.12606124961805001,0.11223665525255452,0.12994694543341323,0.13675269219260208,0.10916750287488798,0.19458342291692007,0.10156076685477557
0.10793448116463752,0.11398233205641982,0.12157510441182244,0.1315061675742224,0.12585283388537985,0.10637713595579974,0.18038021686488975,0.11239172808682847
0.10625979060593474,0.12496589943488358,0.1165294180657581,0.1256388586730492,0.12443328379769125,0.1051418840913963,0.18799950650028655,0.10903135883100029
0.08731089591670094,0.12455370498133526,0.11373438690546651,0.13529263477628467,0.1394213911313683,0.10577810138686496,0.19361475112944965,0.10029413377252971
0.10030076703167391,0.1185171057686708,0.11455719898671456,0.13215731565019712,0.12846260138052493,0.1061512063389681,0.1957983890388502,0.10405541580440042
0.10415479064801109,0.11524700358873649,0.12085873164199173,0.13379957319361668,0.12711490238975398,0.10871747651711701,0.18660332582457897,0.10350419619619403
0.0894732569573272,0.11984206512661633,0.11614709016596654,0.1335117130668172,0.1359030686065882,0.10523990854212574,0.19426595785783185,0.10561693967672692
0.0932335723865574,0.11293151088920678,0.11794564967337016,0.13142878951439088,0.1317533598279436,0.11181574454588304,0.19380108141799152,0.10709029174465665
0.09402510136451145,0.12066372413887202,0.11560662711846913,0.13399970334672662,0.1321564338015242,0.1062764248840963,0.19702397124613572,0.10024801409966454
0.0892483491188655,0.12400513062194517,0.11755752893088225,0.1338785995008989,0.13439062675179944,0.10762244393981446,0.18772477507887142,0.10557254605692289
0.1019346900054733,0.1185411367977817,0.11244159093185949,0.1337049495102111,0.12672295645717543,0.10500584470262482,0.19703407413444088,0.10461475746043328
0.10223984302624872,0.12274622037329531,0.11175876228220602,0.12793343593723558,0.12580609920919336,0.10676796329996081,0.19729977038913268,0.10544790548272749
0.127228319711292,0.1311408614468184,0.11563186468659872,0.12429333139324104,0.11275471778569301,0.10102358065238146,0.18283022594660278,0.10509709837737258
0.09071190444118606,0.1260365855540966,0.11451938919593216,0.13901051123690836,0.13705461579042288,0.11002974260402233,0.18606586165363176,0.09657138952379987
0.095928435273402,0.12572775621774637,0.11511983283577501,0.12945251184197173,0.13060650540411053,0.10787792579290716,0.19271166282251648,0.10257536981157071
0.115980607235432,0.12179582844104077,0.10870230443263346,0.12199345322987136,0.12560817762111282,0.1056001245671037,0.18910754717307937,0.11121195729972654
0.11445391716019768,0.12146017158625212,0.11396025157148917,0.12403227936582213,0.12612076139173375,0.1090363477799662,0.17716500903492616,0.11377126210961278
0.08014454220705522,0.14427525173826647,0.08346809088765104,0.13021869653142168,0.14221692089698362,0.1267145701326358,0.19458300293950181,0.09837892466648436
0.09606388761664161,0.12555900448332988,0.11190608352757912,0.12935967641341262,0.1373600945712939,0.10677090172204869,0.1855326511580001,0.10744770050769409
0.09167326642616976,0.12708839929342391,0.11296443049969956,0.13439025081333425,0.13212506890918033,0.10547413061940271,0.19542129870001715,0.10086315473877235
0.08828605238038605,0.11948504739088268,0.11152491521400017,0.13283027821422802,0.13518194829421987,0.11018337473891963,0.19938357659390973,0.10312480717345388
0.1088695516331457,0.11015722479067502,0.12459252207021604,0.13112714369760473,0.12090967386410982,0.10646204349081165,0.186313643191418,0.11156819726201904
0.09965444437052244,0.11860320655263991,0.12138928877123864,0.13368445176678134,0.12747483052277206,0.10548601961145558,0.18126861020583723,0.1124391481987528
0.09603064887940833,0.1200714676777291,0.11322485165037953,0.12893543534572288,0.13849908125255037,0.10816897959663307,0.18322167999939337,0.11184785559818335
0.084720496733068,0.11640675283796571,0.10341814383141472,0.12684670560080794,0.14506046001052317,0.10419426483129363,0.20475630590024516,0.11459687025468167
0.0955384160178006,0.12252565290729235,0.11158287537221177,0.12931120320298983,0.13162146313118767,0.1107158414416005,0.19243590191829604,0.1062686460086212
0.10105218721455257,0.11155927244731435,0.12284647668312772,0.1368415766906521,0.1248018891139803,0.09906276107941506,0.19170424023014224,0.1121315965408157
0.09689211296757691,0.1189543821020617,0.1253351466828739,0.14254061932875325,0.1260382734352367,0.10091472065983811,0.18984572798245272,0.09947901684120672
0.10419553955612339,0.11817613638545875,0.11418489002453562,0.13400401942610346,0.13300369328068126,0.1071941814583439,0.186245599559454,0.10299594030929962
0.10502430379574568,0.1554922109113468,0.09161307737889014,0.12980627073877,0.1386643839305255,0.10567543137431976,0.17217967296264594,0.10154464890775619
0.10404014043058037,0.11831826369889546,0.1142484498817067,0.1320726069191424,0.13228846021455054,0.11181780656119514,0.18170001556724913,0.10551425672668029
0.12918795717815995,0.10644709262860512,0.104747151484429,0.10695634823685446,0.13145386014852978,0.1051962596600836,0.16406772628350677,0.1519436043798313
0.09229312462100284,0.11845927719771221,0.11707055893436219,0.13591907882271534,0.134838880385432,0.10729605023279601,0.19064748174171361,0.1034755480642658
0.09046992254708296,0.11780475158442573,0.10496952907126196,0.1222295325392288,0.1361659927228089,0.10181254925798948,0.19713638108267262,0.12941134119452954
0.10188603518847295,0.11219561949567977,0.12156956646016324,0.13409145476043258,0.12681856633457328,0.10501132228327917,0.18769825445032087,0.11072918102707816
0.09636775892059996,0.12237052513766286,0.11079441106461985,0.12940461032662018,0.13533243623915883,0.11390658481272135,0.18997618584511278,0.10184748765350418
0.10734488903534761,0.1059262599883686,0.12112222488219802,0.13226541333511865,0.1253665499395594,0.11310985401228525,0.17874411032336365,0.1161206984837588
0.09634612885940409,0.12525792527769186,0.11251293212088173,0.13283060865546906,0.13144731210649552,0.1043268778851033,0.19418810192775487,0.10309011316719957
0.11388010669218812,0.12157575818536545,0.11528808445834654,0.12728890374512902,0.12734327805395926,0.10277319427743359,0.18144849873778682,0.11040217584979121
0.09221325992009553,0.1264804608146088,0.11464503746902917,0.1321543579875153,0.13438112884011919,0.11192081517099921,0.19193832797774707,0.09626661181988572
0.10836309981261132,0.11492502706927528,0.11931644105219587,0.13581750546620833,0.12655763404394962,0.10798297251154966,0.1839056519190806,0.10313166812512932
0.10662847726789812,0.1066205221152892,0.12637651706747338,0.1357642421830238,0.12747275554344337,0.10847211951693315,0.18041019907012243,0.10825516723581655
0.08656899786400375,0.1252051584725054,0.10958705809668753,0.13165419077137638,0.13934622179388365,0.11024508424589229,0.19358306175727524,0.10381022699837576
0.09204298382914061,0.12098528056983862,0.1123389297216307,0.1337843931924786,0.13065084540094624,0.10055686600764166,0.2054236056040456,0.10421709567427799
0.09465348125079953,0.1127857388713439,0.12251066814204527,0.13634313273072518,0.12909941071554143,0.10521685394509155,0.19007462281592993,0.10931609152852322
0.10823797258813063,0.11106503304764946,0.13165608460204026,0.1368537776169748,0.12544672095346268,0.10438458227659304,0.17205137663417763,0.11030445228097151
0.10325909168817075,0.12314636951516063,0.1130228859687381,0.12925617720383567,0.13034416332546403,0.11079739942896122,0.183920643609367,0.1062532692603026
0.10292598114557959,0.11122728142065919,0.11763761722789189,0.12974383342774765,0.12846018437823195,0.10659525867836755,0.19062468454138162,0.11278515918014057
0.10940984378227,0.11916315091187679,0.11760119978538869,0.12964905792042605,0.125635547036247,0.10783784924109617,0.18173094514380345,0.10897240617889184
0.11293021830028618,0.12583570549158637,0.11285063724508575,0.1300723075872535,0.1251216058681363,0.09800681535165683,0.1905952082863083,0.10458750186968678
0.11689220085515045,0.11573360682209044,0.11798938157890472,0.12904361637640807,0.12355393437868083,0.10067890417234084,0.18389462465844603,0.11221373115797861
0.10059387858477689,0.12152346901533159,0.11276655713375716,0.13015202789129277,0.13342428144134258,0.10654017745067206,0.18902101824123366,0.10597859024159331
0.12426945012856538,0.11064383236352145,0.1172399836199508,0.13228941530676186,0.12289833073493743,0.10335613987693615,0.17898256321771627,0.11032028475161067
0.09353514236265532,0.13126900444959944,0.10524288176934517,0.1272666523821319,0.13293165148832187,0.11297455443744607,0.1984206953907501,0.09835941771975017
0.0965386602040846,0.11829016602453783,0.11878348184468086,0.1348045532783302,0.13188944373971878,0.10721514638067436,0.18099589794181678,0.1114826505861566
0.09306103953249174,0.12482140321067878,0.11003278989962886,0.13358118673469124,0.13083539619089085,0.10803178891089553,0.20398932721340263,0.09564706830732037
0.0935111072440225,0.1137885451072325,0.1217287255942529,0.140565574141865,0.13119592833640636,0.10455462087975971,0.18552652587507085,0.10912897282139013
0.10749304303880111,0.10554199244264215,0.1337647750600073,0.13975418119442873,0.12215892596873841,0.10402667389932158,0.1782888787924745,0.10897152960358625
0.10514358717267797,0.10621321034676993,0.12479454975241791,0.13382993505835716,0.12447969509654026,0.10540618985106322,0.1870415955195677,0.11309123720260586
0.09422564668955345,0.11112668928664221,0.11483840614881556,0.1251372094939081,0.12530795849966875,0.10730250058030569,0.2014215054268381,0.12064008387426814
0.10880959646353433,0.11192689987124582,0.11865564125356293,0.13352230934062484,0.13028602689043714,0.11074403528595224,0.178392124963001,0.10766336593164172
0.0983531381786247,0.10674494831224719,0.12444567060468699,0.13794250785195483,0.12624964175612174,0.10347132123663347,0.19506150617609952,0.10773126588363155
0.09486733727014916,0.11639359001391898,0.12190471792367905,0.13550289440665814,0.1295119172705706,0.10332837148839996,0.18884554534146816,0.10964562628515592
0.10153793464075427,0.11000984437864883,0.12012974169665128,0.13288518962271956,0.129001975950774,0.10822773105023034,0.19083877099452357,0.10736881166569816
0.0770759455084386,0.12281091292118776,0.10546766422021642,0.12834515698780383,0.1494196897198658,0.11184411684247722,0.20117727137286015,0.10385924242715024
0.09363900140407015,0.11245626958526027,0.11541431165050733,0.13523796689184356,0.13448961572278653,0.10834052756062497,0.19847855448770077,0.10194375269720642
0.09880735634772264,0.11862689705846212,0.11565182183942953,0.13058144164772673,0.13211656847060163,0.10762092747133628,0.1903960614021173,0.1061989257626038
0.08643561909575499,0.13256844572338314,0.11450179957436366,0.1361486482377422,0.13416064596316257,0.10347898662184073,0.19481255416620102,0.09789330061755168
0.1098461786370868,0.10169157451880648,0.13381336485407416,0.1409138229214355,0.11767425244214282,0.10622365638736846,0.1784363906376327,0.1114007596014531
0.10858863383134346,0.11578459189388772,0.1172408366764151,0.125383585321303,0.13115083139658698,0.1045055833520034,0.1761150635092928,0.12123087401916757
0.09481067541604395,0.12174338052158258,0.12767163208121246,0.1400951353530531,0.1260433784390167,0.10511034920580968,0.1873762259688444,0.09714922301443715
0.11273373710778922,0.1098832732992997,0.1349848772433828,0.13407710219177252,0.12062917610495143,0.10071226408877887,0.16920415265323074,0.11777541731079473
0.10058250139995684,0.1122855128310582,0.12410473909421067,0.13514081030023034,0.13176440638800133,0.10158350461216906,0.18015862887702105,0.1143798964973525
0.10756319809758398,0.1240455713679831,0.12150562277775319,0.12880350750184555,0.1229158606786554,0.10087359376563389,0.1846809808892535,0.1096116649212914
0.0872097214370447,0.12549263230896304,0.10515923596452385,0.12997665048588486,0.13937649064793753,0.10667584856611716,0.20439136759906051,0.10171805299046832
0.11726570852013583,0.12054873293207084,0.11503766205444003,0.12663162647139706,0.12277193226339014,0.10156596205670704,0.1850701183603878,0.11110825734147127
0.10610834442817016,0.11677472450235121,0.11812570754033888,0.1303263770687364,0.12830228286618148,0.10809347315885938,0.18069732769347652,0.11157176274188596
0.12210881851888529,0.12441329965528024,0.1121607569809888,0.12109890889384096,0.12300751892441458,0.10335741646458456,0.1791427506868101,0.11471052987519548
,,,,,,,
0.09722762390802876,0.11779293034979366,0.11858463751241408,0.13563925813943975,0.13112761309058737,0.10511725346698314,0.18871906441532318,0.10579161911743004
0.08894517360691893,0.14267661291750086,0.10725257223098043,0.13140983141464696,0.13087866199958376,0.11011576346190106,0.1966484944843961,0.0920728898840719
0.0862176375455806,0.12156816366169249,0.11592911149844785,0.13149799056006645,0.13384383885572465,0.10503890187206082,0.19789440579311965,0.10800995021330752
0.09609238043539899,0.11821063250548501,0.11667942761041092,0.13455381126074417,0.13341043344550496,0.1066249228225092,0.1931496682853918,0.10127872363455495
0.10986190152423095,0.12385772229626496,0.11726694482355363,0.1294417007143457,0.12359407775634024,0.10020762069025943,0.18800419614200511,0.107765836053
0.10992813513576283,0.10858804126763077,0.12415818318348638,0.13458244923764104,0.12539210235734058,0.11058899719078309,0.17649256278247974,0.11026952884487555
0.10383894752435835,0.1148274842645684,0.11476100961600665,0.13361059307004974,0.12873140385558474,0.10131005109470302,0.18900696143832577,0.11391354913640336
0.09707493663920837,0.1161161926887009,0.11428822656709399,0.13120003689113333,0.12771562488240532,0.10285362259918077,0.20171833295651637,0.10903302677576096
0.09577784670979905,0.11701209275728541,0.12219218299451141,0.13918458157343952,0.12992412757732152,0.10898785919415147,0.1893914267670347,0.09752988242645692
0.09802054577349269,0.13443506521874124,0.10863820271018193,0.1318002902565931,0.12543725317308793,0.10754049022778626,0.19593595630111169,0.09819219633900515
0.1119551096765613,0.11562808516283225,0.11705561768873204,0.13267612478317195,0.12557772455675767,0.1033650128539373,0.18772839989124332,0.10601392538676414
0.10849260378176645,0.11405759165393152,0.12117272412041799,0.13283049778243677,0.12281414535504806,0.10734800351910866,0.18233291855047493,0.11095151523681564
0.13986177553113507,0.10444091085290944,0.11904451386788796,0.12564135621627817,0.11872370322252855,0.10101373552186932,0.1776638507278917,0.11361015405949978
0.10210699772142605,0.12526977997637223,0.11180605203325489,0.12618593935157987,0.1290394837728604,0.10737181380756847,0.19170371741576228,0.10651621592117583
0.09658151611951583,0.12127733416298266,0.11750959550560212,0.12911900007058427,0.1301640738872445,0.1053371137687318,0.1930179086833013,0.10699345780203752
0.09475449848955074,0.12598892083056096,0.1106538245091571,0.12848448647730248,0.13687059532454893,0.10749464627081394,0.1927966896696922,0.10295633842837364
0.0955892491157143,0.12175419597752991,0.12037732527630068,0.1351375937891446,0.1263175602373994,0.10736194884866491,0.1921996830512176,0.1012624437040286
0.10958227230518089,0.10805607896300588,0.12685687255295322,0.1339317523338889,0.1256937995048585,0.11106884687301416,0.16985046430353282,0.11495991316356559
0.0966841808592557,0.11509110345444633,0.1182027348258106,0.13791379014904473,0.13690419236854862,0.11185754187754862,0.1767995014384891,0.10654695502685631
0.09810767828105194,0.11461483945834443,0.12042576505264337,0.13635174849127923,0.12616552963793645,0.10368891778626944,0.19416279370574882,0.10648272758672635
0.0886772105785355,0.11585979086796967,0.1201520409187726,0.13189548044657984,0.1252930749566538,0.10442614679808648,0.19612925461799685,0.11756700081540526
0.095609997159183,0.11717427165584825,0.11838205506218552,0.12887797919883398,0.1286821778973438,0.10549467698698532,0.1994499591327154,0.1063288829069047
0.09534668873885233,0.11244807539783631,0.12356919847225034,0.13164691719744173,0.12962382440161443,0.10281258605641232,0.19068120054759896,0.11387150918799357
0.10006353252876511,0.12837259487898986,0.11271135660717359,0.1315996570061086,0.13532068599448666,0.10789459333078556,0.18092798984397102,0.10310958980971956
0.10151727694488137,0.11867935697020497,0.11899836291684233,0.12233032560961161,0.1276510422819367,0.10740080759111477,0.1935118801769672,0.10991094750844108
0.08752717877529094,0.1256219401685554,0.10760986401298685,0.13029454904529614,0.1436382498216574,0.10873159263885797,0.19593203734302772,0.10064458819432756
0.09666781409752465,0.1262741788355359,0.10884188838083264,0.12433174568386209,0.13261775726477576,0.11485765465257673,0.19214291476241385,0.10426604632247836
0.0898402398458295,0.12324715351230699,0.11192946711234734,0.13075420390777198,0.13664605385339162,0.10756286792700342,0.19790600093983035,0.1021140129015188
0.09306948490657051,0.11547117092595935,0.11992125391937472,0.1344970738920295,0.1333223573349848,0.10707134522146872,0.19014363098205725,0.10650368281755518
0.08740982003964293,0.12144171790926692,0.10898618471893055,0.1305438333328794,0.1369096039968989,0.11026033717752587,0.20295322495434134,0.1014952778705141
0.09577917325756614,0.11161720187518281,0.11938550851027138,0.13295746246788148,0.13138174724057694,0.10792531321972706,0.19203681378263693,0.10891677964615724
0.09912995845004871,0.10924470631518554,0.1259100142793267,0.13099003024305866,0.12882479278513412,0.10686570217433705,0.18173995288887287,0.11729484286403635
0.08627303410896818,0.1262160532709753,0.1156445267707834,0.1329780688316491,0.14906503505248556,0.11519926597672879,0.17395975900533694,0.1006642569830727
0.08945615739295618,0.12575693537670798,0.11944631914422528,0.1378125336166743,0.13804208515560515,0.10360520349391945,0.1822257930838487,0.10365497273606293
0.09255925945992377,0.12291976615957079,0.11426332558833116,0.13211636543224267,0.13515582056329548,0.10549646328459518,0.1939599594664702,0.10352904004557076
0.10279322298513048,0.11506032738101395,0.11981818995051617,0.13886236902111043,0.13495532670813565,0.11083615751967903,0.173509871973971,0.1041645344604433
0.10290020532908095,0.11012711393792761,0.12535681026569798,0.12940713648345217,0.12452131307883647,0.10530840335886275,0.18616696622574294,0.11621205132039913
0.0971083241613805,0.12183096378645407,0.11206106266433732,0.12922647309643254,0.133168266125496,0.10949013630916406,0.18920917119656558,0.10790560266016995
0.09642997754775863,0.1232112354969347,0.11807236551925997,0.12892645217605384,0.12381442961029365,0.10639111876378206,0.19712035245637183,0.10603406842954534
0.102485110046964,0.11760713322323123,0.12347418097774293,0.13498072638126796,0.12523380059712746,0.10693321187152621,0.1863630265653556,0.10292281033678458
0.08872214100823346,0.12113376129891226,0.10831262367535789,0.13305700856086916,0.1412714939381139,0.1114769534037026,0.19338742500034045,0.10263859311447025
0.11192761535642053,0.11528635804701548,0.1252662359901078,0.1324883744706461,0.1273074105983026,0.10625962668920529,0.1743619444478972,0.10710243440040505
0.10342815334939555,0.11388508367652508,0.12046208702666615,0.13026333437678606,0.12733009833095585,0.10607070516103305,0.18535904866537317,0.1132014894132651
0.0818578848100628,0.11862270117844836,0.11322443570697158,0.13162333832443654,0.1489290547143794,0.10630884227163442,0.1917520970055797,0.1076816459884872
0.08978609894371335,0.12700573565953543,0.10867675939772928,0.13037764860293252,0.13847636858924445,0.10824664178197868,0.19443342876313618,0.1029973182617301
0.1076572014845399,0.10513686377506466,0.12211736073078239,0.12858035096871814,0.12482976784726119,0.1048699179305908,0.18729531786396342,0.1195132193990795
0.1038460634377149,0.12262006156523818,0.11191173670030663,0.13073135076969764,0.13237403652328184,0.10802566772025093,0.18792433315495327,0.10256675012855662
